assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,id,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,33,0,9187,0,0,0,4,1,0,0,-154,312,466,48,TRUE,0,0,Jordan,Pickford,0,0,140,2970,42,10,715.4,0,13,614,72.4,11,0,1,13,49,154,,,,,
0,44,0,0,0,15,0,0,34,0,0,0,0,0,1,0,3,30.4,0,0,0,90,0,0,10,0,0,0,0,5,0,33,3,349485,0,0,0,4,1,0,3,35086,37611,2525,50,FALSE,0,0,Maarten,Stekelenburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,39,155,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,33,0,5438,0,0,0,4,1,0,0,-15,23,38,43,FALSE,0,0,Leighton,Baines,0,0,7,374,6,91.4,48.4,15,0,48,15.4,0,0,0,0.5,50,156,,,,,
0,54,0,0,0,12,0,5,48,0.4,0,0,0,1,1,0,5.1,13,0,0,0,90,0,0,10,0,0,0,0,3,0,33,0,129535,0,0,0,4,1,38,2,57931,59946,2015,45,FALSE,0,0,Seamus,Coleman,1,2,97,2198,28,312.4,416.2,184,9,445,91.2,10,0,1,1.4,52,157,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,33,0,25863,0,0,0,4,1,0,0,-23,159,182,41,FALSE,0,0,Phil,Jagielka,1,0,19,233,2,20.7,55.2,39,3,60,11.4,2,1,0,0.4,43,158,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,33,0,13590,0,0,0,4,1,0,0,-12,113,125,42,FALSE,0,0,Ashley,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,159,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,33,0,45207,0,0,0,4,1,0,0,-310,21,331,39,FALSE,0,0,Mason,Holgate,0,0,5,407,9,5,92.2,2,0,61,9.9,0,0,1,0.1,43,160,,,,,
0,52,0,0,0,13,0,1,39,13.3,1,0,0,1,1,0,2.1,6.8,1,0,0,90,0,0,10,0,0,0,0,5,0,33,0,239074,0,2,1,4,1,1,2,48844,51155,2311,51,FALSE,0,0,Jonjoe,Kenny,0,1,19,789,15,102.7,166.2,12,0,134,28,1,0,1,0.2,42,161,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,33,0,539427,0,0,0,4,1,0,0,3368,6208,2840,54,FALSE,0,0,Michael,Keane,1,2,109,2610,37,99.4,647.2,282,14,553,103.3,10,0,2,4.1,48,162,,,,,
1,40,1,0,1,31,0,5,34,25.3,0,0,0,1,1,0,6.3,37.2,2,0,0,90,0,1,10,0,0,0,0,9,0,33,0,909879,0,1,0,4,1,0,6,48990,56855,7865,54,FALSE,0,0,Cuco,Martina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,163,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,33,0,33328,0,0,0,4,1,0,0,1803,2224,421,48,FALSE,0,0,Theo,Walcott,3,3,85,1928,31,333.6,326.2,561,4,234,121.5,6,0,1,2.6,59,164,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,33,0,20040,0,0,0,4,1,0,0,-175,28,203,51,FALSE,0,0,Yannick,Bolasie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,58,165,,,,,
0,33,0,1,0,5,0,0,26,2.7,1,0,0,0,1,0,4.6,9.2,0,0,0,90,0,0,10,0,0,0,0,7,0,33,0,66900,4,1,1,4,1,34,2,1567,3090,1523,54,FALSE,0,0,James,McCarthy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,166,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,33,0,9596,0,0,0,4,1,0,0,-23,28,51,43,FALSE,0,0,Morgan,Schneiderlin,0,1,18,472,7,101.3,96.2,14,0,97,21.2,2,0,1,2,42,167,,,,,
0,41,0,0,0,20,0,6,34,11.9,2,0,0,1,1,0,3.6,19.8,1,0,0,86,0,0,10,0,0,0,0,7,0,33,0,54013,1,2,0,4,1,4,2,1664,2543,879,49,FALSE,0,0,Idrissa,Gueye,0,1,63,2412,28,236,528.2,116,0,393,88.1,10,0,5,0.3,47,168,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,33,0,2284,0,0,0,4,1,0,0,-3,0,3,47,FALSE,0,0,Tom,Davies,0,0,26,975,19,96.2,122.6,103,0,127,32.1,2,0,3,0.1,51,169,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,33,0,1936,0,0,0,4,1,0,0,4,71,67,44,FALSE,0,0,Ademola,Lookman,0,2,27,536,7,155.4,119.2,146,0,99,42.2,1,0,0,0.1,50,170,,,,,
0,4,0,0,0,3,0,0,4,0.2,0,0,0,0,0,0,0.4,4,0,0,0,3,0,0,10,0,0,0,0,0,0,33,0,8133,0,0,0,4,1,0,1,-225,41,266,43,FALSE,0,0,Davy,Klaassen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,171,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,33,0,9485,0,0,0,4,1,0,0,-27,1,28,47,FALSE,0,0,Gylfi,Sigurdsson,12,4,155,2694,37,924.4,837.6,968,17,568,272.9,12,0,3,7.7,73,172,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,33,0,2034,0,0,0,4,1,0,0,-1,3,4,46,FALSE,0,0,Nikola,Vlasic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,173,,,,,
0,44,0,2,0,26,0,1,42,52.5,4,0,0,1,1,1,17.2,59,3,0,0,90,0,0,10,0,0,0,0,5,0,33,0,524308,4,0,1,4,1,60,7,106164,114592,8428,68,FALSE,0,0,Beni,Baningime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,174,,,,,
1,16,1,0,3,67,0,2,9,32.3,2,0,0,0,1,2,17.5,71.8,3,0,0,90,3,0,10,0,0,0,0,2,0,33,0,867157,2,0,3,4,1,71,16,280676,290035,9359,91,FALSE,1,0,Dominic,Calvert-Lewin,6,4,81,1427,24,144.6,298.4,486,3,255,91.8,5,0,3,1.9,54,175,,,,,
0,17,0,0,0,1,0,0,14,3.4,1,0,0,1,0,0,0.6,0.6,0,0,0,29,0,0,10,0,0,0,0,1,0,33,0,34433,2,0,0,4,1,2,1,33,355,322,52,FALSE,0,0,Oumar,Niasse,0,0,23,766,11,72.1,57.4,268,0,19,39.6,3,0,0,0.4,50,176,,,,,
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,33,0,52769,0,0,0,4,1,0,1,85,527,442,57,FALSE,0,0,Cenk,Tosun,2,3,45,931,15,129.2,168.2,453,0,127,74.8,1,0,3,1.5,64,177,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,33,0,7641,0,0,0,3,1,0,0,-24,16,40,47,FALSE,0,0,Marcus,Bettinelli,0,0,15,630,20,0,195,0,0,114,19.4,0,0,1,0.3,43,178,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,33,0,5234,0,0,0,3,1,0,0,-7,4,11,49,FALSE,0,0,David,Button,0,0,15,360,5,0,89.2,0,2,76,8.9,1,0,0,2.8,40,179,,,,,
0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0.1,1,0,0,0,2,0,0,16,0,0,0,0,0,0,33,0,94460,0,0,0,3,1,0,1,-162,250,412,49,FALSE,0,0,Tim,Ream,0,0,30,1686,48,44.1,265.2,2,3,258,31.3,2,0,0,0.1,42,180,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,33,0,15323,0,0,0,3,1,0,0,-33,45,78,41,FALSE,0,0,Denis,Odoi,0,1,36,2475,62,163.3,553,58,2,395,77.7,2,0,4,0.1,44,181,,,,,
0,14,0,0,0,-2,0,0,11,1.5,0,0,0,2,2,0,0.7,0,0,0,0,45,0,0,4,0,0,0,0,1,0,33,0,59181,0,0,0,3,1,8,-1,3587,4788,1201,44,TRUE,0,1,Tom,Cairney,0,1,53,1828,46,483.5,268.2,147,0,311,90,3,0,0,0.4,46,182,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,33,0,62384,0,0,0,3,1,0,0,-230,68,298,48,FALSE,0,0,Kevin,McDonald,0,0,17,837,27,71.9,99.6,15,0,123,18.7,0,1,4,0.2,42,183,,,,,
0,90,0,0,0,18,0,6,81,3,1,0,0,1,1,0,3,26.6,0,0,0,90,0,0,16,0,0,0,0,6,0,33,0,66945,1,1,0,3,1,0,2,2038,4052,2014,49,FALSE,0,0,Ryan,Sessegnon,2,7,81,1866,56,424.6,377.8,344,3,257,114.9,0,0,0,1.9,60,184,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,33,0,2488,0,0,0,3,1,0,0,1,1,0,44,FALSE,0,0,Stefan,Johansen,0,0,11,409,12,33,48.8,7,0,48,9,0,0,4,0,50,185,,,,,
1,48,0,0,0,18,0,3,36,21.1,0,0,1,0,1,0,4.6,23.2,1,0,0,58,0,2,16,0,0,0,0,5,0,33,0,1264220,0,0,0,3,1,2,4,49820,63600,13780,55,FALSE,0,0,Floyd,Ayité,1,0,19,380,10,53.5,75.4,64,0,63,19.1,0,0,0,0.1,43,186,,,,,
0,69,0,0,0,17,0,10,65,1.3,0,0,0,0,1,0,2.9,25.8,0,0,0,90,0,0,16,0,0,0,0,2,0,33,0,1912419,0,0,0,3,1,2,2,2788,29078,26290,66,FALSE,0,0,Neeskens,Kebano,0,0,6,92,2,7.8,17.6,8,0,21,3.3,0,0,0,0,43,187,,,,,
0,62,0,0,0,10,0,2,54,22.3,0,0,0,1,1,0,3.9,14.2,1,0,0,90,0,1,16,0,0,0,0,5,0,33,0,2371798,0,0,0,3,1,2,1,47447,55364,7917,68,FALSE,0,1,Rui Pedro,da Rocha Fonte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,44,188,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,33,0,2618,0,0,0,3,1,0,0,-10,24,34,64,FALSE,0,0,Aboubakar,Kamara,3,0,28,688,17,149.5,150,244,2,82,53.1,1,0,2,5.6,45,189,,,,,
1,13,0,0,2,26,0,1,10,11,0,0,0,2,0,1,9.7,49.2,1,0,0,31,0,0,16,0,0,0,0,2,0,33,0,34964,0,0,0,3,1,37,10,106,226,120,53,FALSE,0,1,Ben,Hamer,0,0,9,462,17,0,152,0,0,87,15.1,0,0,0,5.7,39,190,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,33,0,41110,0,0,0,3,1,0,0,-64,104,168,69,FALSE,0,0,Jonas,Lössl,0,0,88,2507,46,30.3,661.4,4,6,483,69.4,5,0,0,1.8,44,191,,,,,
0,25,0,1,0,2,0,2,20,24.9,1,0,0,0,1,0,9.6,13.4,1,0,0,90,1,1,16,0,0,0,0,3,0,33,0,2233159,2,1,2,3,1,58,1,290672,299854,9182,101,FALSE,0,1,Christopher,Schindler,1,1,71,2810,59,35.7,566.8,162,7,454,76.7,5,1,4,2.3,42,192,,,,,
0,32,0,0,0,8,0,1,28,1.8,0,0,0,0,1,0,1,7.8,0,0,0,58,0,0,16,0,0,0,0,3,0,33,0,71082,2,1,0,3,1,0,1,686,2283,1597,55,FALSE,0,0,Chris,Löwe,0,3,44,1838,48,353.9,290.2,163,6,281,80.6,1,0,1,0.1,44,193,,,,,
0,30,1,0,0,22,0,0,20,32.2,0,0,0,1,1,1,12,37.2,2,0,0,90,1,0,16,0,0,0,0,5,0,33,0,2306111,6,0,0,3,1,51,6,52512,87671,35159,132,FALSE,1,1,Tommy,Smith,0,0,5,826,29,70.3,110.8,22,0,103,20.4,1,1,2,0.1,44,194,,,,,
0,17,0,0,0,7,0,0,14,15.6,0,0,0,0,0,0,4.9,7,1,0,0,31,0,1,16,0,0,0,0,0,0,33,0,158542,0,1,0,3,1,26,1,1944,3440,1496,56,FALSE,0,0,Mathias,Jorgensen,3,1,67,2147,38,103.7,544.2,169,4,402,81.9,3,0,6,2.6,44,195,,,,,
0,70,0,0,0,9,0,2,53,17.9,0,0,0,2,1,0,2.8,8.8,1,0,0,90,0,0,16,0,0,0,0,7,0,33,0,40160,0,0,1,3,1,1,2,-244,412,656,55,FALSE,0,0,Scott,Malone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,40,196,,,,,
0,48,0,0,3,27,0,0,42,16.2,0,0,0,0,1,1,9.1,37,1,0,0,87,0,0,16,0,0,0,0,3,0,33,0,95974,2,0,1,3,1,38,10,-176,92,268,71,FALSE,0,0,Florent,Hadergjonaj,0,0,50,1747,32,376,265.6,80,1,295,72.1,4,0,1,0.1,43,197,,,,,
1,27,1,0,2,26,0,3,18,41,4,0,0,0,1,0,11.9,38.2,3,0,0,90,1,1,16,0,0,0,0,3,0,33,0,1103538,2,2,3,3,1,40,7,134215,140785,6570,93,FALSE,0,0,Terence,Kongolo,1,1,54,2266,52,134.4,477.8,132,3,363,74.5,4,0,4,0.2,43,198,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,33,0,151975,0,0,0,3,1,0,0,-3759,490,4249,54,TRUE,0,0,Aaron,Mooy,3,1,69,2048,42,662,466.2,331,5,371,146.1,3,0,4,1,50,199,,,,,
0,6,0,0,0,0,0,0,5,1.8,0,0,0,1,0,0,0.7,0,0,0,0,31,0,0,4,0,0,0,0,0,0,33,0,31914,1,0,1,3,1,6,1,1003,2634,1631,47,TRUE,0,0,Rajiv,van La Parra,0,0,10,405,6,57.6,27.8,41,0,13,12.6,1,0,0,0,46,200,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,33,0,9285,0,0,0,1,0,0,0,-9,24,33,43,TRUE,0,0,Jonathan,Hogg,0,1,47,1969,32,246.7,341.6,45,3,303,63.4,5,1,6,0.2,44,201,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,33,0,3556,0,0,0,1,0,0,0,17,39,22,44,TRUE,0,0,Philip,Billing,2,0,63,2187,43,341,494.6,375,4,317,121.3,5,0,7,1.2,45,202,,,,,
0,16,0,0,0,7,0,1,14,0,0,0,0,0,1,0,0.3,2.8,0,0,0,90,0,0,7,0,0,0,0,5,0,33,0,64745,0,0,0,1,0,0,2,6486,7838,1352,50,TRUE,0,0,Tom,Ince,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,203,,,,,
0,33,0,0,0,5,0,1,27,22.5,0,0,0,2,1,0,2.7,0,1,0,0,90,1,1,7,0,1,0,0,1,0,33,0,72688,0,0,1,1,0,5,2,650,2549,1899,45,TRUE,0,0,Danny,Williams,0,0,5,93,1,11.4,8.6,1,0,9,2,1,0,1,0,45,204,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,33,0,10622,0,0,0,1,0,0,0,18,76,58,45,TRUE,0,0,Abdelhamid,Sabiri,0,0,2,48,3,0.5,4.2,2,0,6,0.7,0,0,0,0,43,205,,,,,
0,38,0,0,0,11,0,4,34,0.3,0,0,0,0,1,0,1.4,13.4,0,0,0,90,0,0,7,0,0,0,0,3,0,33,0,211397,2,0,0,1,0,0,2,4743,6471,1728,47,TRUE,0,0,Alex,Pritchard,1,0,57,1895,37,420.3,230.8,512,0,202,116.2,7,0,2,0.1,48,206,,,,,
0,22,0,0,0,3,0,3,20,1.4,0,0,0,1,1,0,0.7,5.8,0,0,0,25,0,0,7,0,0,0,0,2,0,33,0,9257,0,0,0,1,0,0,1,476,606,130,44,TRUE,0,0,Ramadan,Sobhi,0,0,4,75,2,48.2,15.4,6,0,13,6.9,0,0,0,0.1,47,207,,,,,
0,34,0,0,0,25,1,5,27,11.1,0,0,0,2,0,0,4.5,15,1,0,0,64,0,0,7,0,0,0,0,1,0,33,0,12228,0,2,0,1,0,19,6,348,682,334,44,TRUE,0,0,Juninho,Bacuna,1,0,31,985,24,201.2,201.4,84,1,148,48.8,0,0,2,0.4,42,208,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,33,0,16298,0,0,0,1,0,0,0,-370,121,491,43,TRUE,0,0,Collin,Quaner,0,0,2,37,2,13.7,2.2,0,0,3,1.6,0,0,0,3.4,43,209,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,33,0,6015,0,0,0,1,0,0,0,-17,3,20,40,TRUE,0,0,Laurent,Depoitre,0,1,34,1058,23,124.3,51.6,381,0,40,54.8,0,0,1,0.4,51,210,,,,,
0,43,0,0,0,10,0,3,31,45.8,0,0,0,1,1,0,9.5,16.2,3,0,0,89,0,1,7,0,0,0,0,5,0,33,0,41132,2,0,1,1,0,33,2,4181,5178,997,58,TRUE,0,0,Steve,Mounie,2,4,63,1614,32,245.2,226.4,764,4,151,121.6,5,1,1,0.2,58,211,,,,,
0,17,0,0,0,4,0,0,12,15,0,0,0,1,1,0,2,4.6,1,0,0,14,0,1,7,0,0,0,0,1,0,33,0,21654,0,0,0,1,0,0,1,14,78,64,53,TRUE,0,0,Elias,Kachunga,0,0,24,992,24,105.3,72.8,147,0,31,32,1,0,2,0.1,48,212,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,33,0,4707,0,0,0,1,0,0,0,182,250,68,48,TRUE,0,0,Kasper,Schmeichel,0,0,101,2970,44,0,632,4,6,521,63.4,8,0,2,5.3,50,213,,,,,
0,2,0,0,0,2,0,0,2,0.2,0,0,0,0,0,0,0.2,2,0,0,0,1,0,0,7,0,0,0,0,0,0,33,0,5215,1,0,0,1,0,0,1,9,102,93,51,TRUE,0,0,Eldin,Jakupovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,43,214,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,33,0,2070,0,0,0,1,0,0,0,-9,0,9,47,TRUE,0,0,Wes,Morgan,3,0,74,1834,27,38.9,449.8,293,7,352,78.3,6,2,1,2,46,215,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,33,0,77,0,0,0,1,0,0,0,0,0,0,50,TRUE,0,0,Christian,Fuchs,0,0,3,206,5,85.6,50.4,14,0,38,14.9,0,0,0,0.4,41,216,,,,,
0,49,0,0,0,10,0,1,43,8.7,0,0,0,3,1,0,3.1,15,0,0,0,90,0,1,7,0,0,0,0,2,0,33,0,126567,1,3,0,1,0,7,1,-13179,391,13570,44,TRUE,0,1,Danny,Simpson,0,0,11,275,4,12.5,73.4,2,0,47,8.8,1,0,0,0.2,42,217,,,,,
0,36,0,0,0,12,1,2,36,3,0,0,0,0,0,0,1.7,6.4,0,0,0,75,0,0,7,0,0,0,0,2,0,33,0,5130,2,1,1,1,0,8,3,26,51,25,47,TRUE,0,0,Yohan,Benalouane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,39,218,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,33,0,3284,0,0,0,1,0,0,0,-3,6,9,60,TRUE,0,0,Benjamin,Chilwell,0,4,99,2790,39,562.1,576,244,8,480,138.8,8,0,3,3.5,51,219,,,,,
0,23,0,0,0,14,0,2,18,26.8,5,0,0,1,1,0,7.2,13.4,2,0,0,90,0,1,7,0,0,0,0,6,0,33,0,84057,3,1,1,1,0,32,2,3492,5872,2380,61,TRUE,0,0,Harry,Maguire,3,1,74,2146,37,148.1,606.6,425,8,433,117.9,4,1,5,8.5,54,220,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,33,0,140204,0,0,0,1,0,0,0,143,2240,2097,47,TRUE,0,0,Ricardo Domingos,Barbosa Pereira,2,7,122,2673,41,481.7,759.4,373,17,580,161.4,8,0,6,14,54,221,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,33,0,139591,0,0,0,3,1,0,0,-2088,898,2986,43,TRUE,0,0,Jonny,Evans,1,0,60,1633,23,54.4,362.6,133,1,329,55.1,6,0,2,0.5,48,222,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,33,0,37653,0,0,0,3,1,0,0,-117,70,187,42,TRUE,0,0,Riyad,Mahrez,6,3,89,1241,8,416.5,395.2,670,11,304,148.1,4,0,0,1.8,82,223,,,,,
0,23,1,0,0,14,0,5,17,10,0,0,0,0,3,0,2.3,13,1,0,0,90,0,2,12,0,0,0,0,4,0,33,0,119799,0,1,0,3,1,0,0,1272,1731,459,48,TRUE,0,1,Marc,Albrighton,2,2,52,1300,15,327.8,322.8,197,4,237,84.8,3,0,3,0.3,51,224,,,,,
0,22,0,0,0,13,0,13,15,0.1,0,0,0,0,3,0,4.4,26.2,0,0,0,90,0,0,12,0,0,0,0,5,0,33,0,38777,0,0,0,3,1,18,1,1673,2260,587,41,TRUE,0,0,Demarai,Gray,4,1,78,1815,26,290.9,312.2,575,3,227,117.4,6,0,2,1,54,225,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,33,0,135999,0,0,0,3,1,0,0,-1264,4,1268,42,TRUE,0,0,Daniel,Amartey,0,0,15,639,9,46.7,139,21,0,103,20.8,1,0,2,0.2,43,226,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,33,0,19105,0,0,0,3,1,0,0,-464,59,523,42,TRUE,0,0,Wilfred,Ndidi,2,0,80,2934,43,310.3,639,318,4,496,126.9,8,0,7,0.8,49,227,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,33,0,28847,0,0,0,3,1,0,0,-72,4,76,40,TRUE,0,0,Vicente,Iborra,0,0,9,224,4,27.8,26.8,25,0,31,8,0,0,0,0,47,228,,,,,
0,19,0,0,0,7,0,6,10,0.3,1,0,0,1,3,0,1.5,10.8,0,0,0,90,0,0,12,0,0,0,0,7,0,33,0,422438,0,0,1,3,1,4,0,3983,8663,4680,40,TRUE,0,1,Matty,James,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,229,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,33,0,10504,0,0,0,3,1,0,0,-56,2,58,42,TRUE,0,0,Hamza,Choudhury,0,0,12,335,3,30.7,71.2,41,0,44,14.4,2,0,0,0.1,43,230,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,33,0,2829,0,0,0,3,1,0,0,-11,2,13,46,TRUE,0,0,Adrien Sebastian,Perruchet Silva,0,0,3,87,1,6.3,14.2,0,0,16,2.1,0,0,0,0.2,47,231,,,,,
0,19,0,0,0,7,0,0,13,57.2,0,0,0,1,3,0,7.8,11,4,0,0,90,2,0,12,0,0,0,0,5,0,33,0,194745,1,0,0,3,1,10,2,13208,19964,6756,51,TRUE,0,0,Fousseni,Diabaté,0,0,1,54,1,15.8,7.4,0,0,4,2.3,0,0,0,0,46,232,,,,,
0,26,0,0,0,10,0,3,21,1.1,2,0,0,3,2,0,1.2,11,0,0,0,82,0,0,12,0,0,0,0,8,0,33,0,148376,0,1,0,3,1,0,2,692,5644,4952,42,TRUE,0,0,James,Maddison,7,6,122,2399,40,1376.6,732.4,653,12,559,276,6,1,3,7.9,69,233,,,,,
1,43,1,0,0,23,0,1,34,26.9,0,0,0,1,3,0,6.8,23.6,2,0,0,90,0,1,12,0,0,0,0,12,0,33,0,152246,3,1,2,3,1,17,5,6160,9021,2861,44,TRUE,0,0,Jamie,Vardy,15,5,146,2276,32,334.6,687.2,982,25,502,200.2,9,1,3,13,92,234,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,33,0,308,0,0,0,3,1,0,0,-1,1,2,55,TRUE,0,0,Shinji,Okazaki,0,1,24,245,4,28.3,43.2,90,0,56,16,0,0,0,0.5,52,235,,,,,
0,6,0,0,0,0,0,0,5,0.5,0,0,0,0,2,0,0.3,0.2,0,0,0,28,0,0,12,0,0,0,0,1,0,33,0,2439,3,0,0,3,1,2,1,-3,26,29,44,TRUE,0,0,Kelechi,Iheanacho,1,5,56,890,16,206.9,133,206,3,160,54.1,1,0,1,0.8,57,236,,,,,
0,34,0,0,0,8,0,0,22,4.3,2,0,0,0,3,0,2.2,5.8,0,0,0,90,1,0,12,0,0,0,0,5,0,33,0,123307,2,1,0,3,1,12,2,7678,11140,3462,53,TRUE,0,0,Simon,Mignolet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,47,237,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,33,0,9451,0,0,0,3,1,0,0,-26,13,39,47,TRUE,0,0,Loris,Karius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,49,238,,,,,
